tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3773,2021-04-10 20:40:17.9690,2021-04-10 21:43:11.3220,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3185,City Hall,40.717732500000004,-74.04384499999999,42674,Customer,1970,0
3770,2021-04-10 20:40:23.6470,2021-04-10 21:43:13.7700,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3185,City Hall,40.717732500000004,-74.04384499999999,44333,Customer,1970,0
1990,2021-04-10 20:41:16.5500,2021-04-10 21:14:26.6270,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3205,JC Medical Center,40.71653978099194,-74.0496379137039,40907,Customer,1970,0
11732,2021-04-10 20:41:28.4560,2021-04-10 23:57:01.1550,3187,Warren St,40.721123600000006,-74.03805095,3638,Washington St,40.7242941,-74.0354826,33652,Customer,1970,0
356,2021-04-10 20:45:02.8260,2021-04-10 20:50:59.4460,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24987,Customer,1970,0
906,2021-04-10 20:46:03.3580,2021-04-10 21:01:09.6760,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42949,Customer,1970,0
826,2021-04-10 20:46:50.3360,2021-04-10 21:00:37.2820,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44911,Customer,1970,0
1017,2021-04-10 20:47:39.8910,2021-04-10 21:04:37.8460,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3195,Sip Ave,40.73089709786179,-74.06391263008119,34038,Customer,1970,0
1564,2021-04-10 20:47:56.3370,2021-04-10 21:14:00.7760,3202,Newport PATH,40.7272235,-74.03375890000001,3196,Riverview Park,40.7443187,-74.04399090000001,45281,Customer,1970,0
1550,2021-04-10 20:48:21.8950,2021-04-10 21:14:12.5180,3202,Newport PATH,40.7272235,-74.03375890000001,3196,Riverview Park,40.7443187,-74.04399090000001,44425,Customer,1970,0
1117,2021-04-10 20:49:09.2300,2021-04-10 21:07:47.0830,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43087,Customer,1970,0
1100,2021-04-10 20:49:26.8250,2021-04-10 21:07:47.4100,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978099194,-74.0496379137039,48740,Customer,1970,0
863,2021-04-10 20:49:28.0520,2021-04-10 21:03:51.1060,3211,Newark Ave,40.72152515,-74.046304543,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,20105,Customer,1970,0
1416,2021-04-10 20:50:51.7670,2021-04-10 21:14:28.4560,3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42419,Customer,1970,0
126,2021-04-10 20:51:33.1760,2021-04-10 20:53:40.0440,3187,Warren St,40.721123600000006,-74.03805095,3273,Manila & 1st,40.72165072487999,-74.04288411140442,27479,Customer,1970,0
455,2021-04-10 20:51:43.5680,2021-04-10 20:59:19.2690,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,42354,Subscriber,1993,1
151,2021-04-10 20:51:49.6620,2021-04-10 20:54:21.4820,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45278,Customer,1970,0
811,2021-04-10 20:51:58.6290,2021-04-10 21:05:29.7780,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3681,Grand St,40.71517767732029,-74.03768330812454,29387,Subscriber,1984,1
486,2021-04-10 20:52:31.6760,2021-04-10 21:00:38.3830,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3209,Brunswick St,40.7241765,-74.05065640000001,41618,Customer,1970,0
526,2021-04-10 20:52:48.6090,2021-04-10 21:01:34.9990,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,44381,Customer,1970,0
2830,2021-04-10 20:54:13.7090,2021-04-10 21:41:24.0270,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.03375890000001,42825,Customer,1970,0
243,2021-04-10 20:54:14.6330,2021-04-10 20:58:18.4150,3681,Grand St,40.71517767732029,-74.03768330812454,3187,Warren St,40.721123600000006,-74.03805095,46382,Customer,1970,0
3446,2021-04-10 20:54:15.6210,2021-04-10 21:51:41.7840,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3483,Montgomery St,40.71942,-74.05099,54255,Customer,1970,0
434,2021-04-10 20:54:26.7850,2021-04-10 21:01:41.3470,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,42423,Customer,1970,0
616,2021-04-10 20:54:33.5080,2021-04-10 21:04:49.6420,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,46538,Customer,1970,0
608,2021-04-10 20:54:40.3230,2021-04-10 21:04:49.0000,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,54358,Customer,1970,0
2327,2021-04-10 20:55:09.4020,2021-04-10 21:33:56.8110,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3483,Montgomery St,40.71942,-74.05099,38392,Customer,1970,0
484,2021-04-10 20:55:29.2530,2021-04-10 21:03:34.0340,3213,Van Vorst Park,40.71848892,-74.047726625,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42150,Customer,1970,0
471,2021-04-10 20:55:35.5950,2021-04-10 21:03:27.4640,3213,Van Vorst Park,40.71848892,-74.047726625,3268,Lafayette Park,40.71346382669195,-74.06285852193831,40306,Customer,1970,0
389,2021-04-10 20:55:43.5790,2021-04-10 21:02:12.7110,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119,43361,Customer,1970,0
885,2021-04-10 20:55:47.5900,2021-04-10 21:10:32.7810,3203,Hamilton Park,40.727595965999996,-74.044247311,3267,Morris Canal,40.7124188237569,-74.03852552175522,30360,Customer,1970,0
692,2021-04-10 20:57:13.8790,2021-04-10 21:08:46.7330,3203,Hamilton Park,40.727595965999996,-74.044247311,3267,Morris Canal,40.7124188237569,-74.03852552175522,44505,Customer,1970,0
1671,2021-04-10 20:57:18.8420,2021-04-10 21:25:10.2240,3639,Harborside,40.71925170000001,-74.034234,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42625,Customer,1970,0
1659,2021-04-10 20:57:24.7520,2021-04-10 21:25:04.6670,3639,Harborside,40.71925170000001,-74.034234,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,44852,Customer,1970,0
339,2021-04-10 20:58:14.6700,2021-04-10 21:03:54.0590,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,40464,Customer,1970,0
2689,2021-04-10 21:00:32.6210,2021-04-10 21:45:21.6820,3638,Washington St,40.7242941,-74.0354826,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42240,Customer,1970,0
786,2021-04-10 21:00:53.6010,2021-04-10 21:14:00.1120,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42494,Customer,1970,0
759,2021-04-10 21:01:06.1330,2021-04-10 21:13:45.5500,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,41547,Customer,1970,0
408,2021-04-10 21:02:32.2210,2021-04-10 21:09:20.9800,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42915,Customer,1970,0
381,2021-04-10 21:02:57.5230,2021-04-10 21:09:18.7390,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42307,Customer,1970,0
743,2021-04-10 21:03:07.8320,2021-04-10 21:15:30.9870,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46382,Customer,1970,0
333,2021-04-10 21:03:12.5080,2021-04-10 21:08:45.5990,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,54254,Customer,1970,0
368,2021-04-10 21:03:20.5650,2021-04-10 21:09:28.9740,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29814,Customer,1970,0
641,2021-04-10 21:03:32.7350,2021-04-10 21:14:13.7420,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42354,Customer,1970,0
1256,2021-04-10 21:05:57.3570,2021-04-10 21:26:53.5320,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44911,Customer,1970,0
1234,2021-04-10 21:06:18.7800,2021-04-10 21:26:53.4450,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44364,Customer,1970,0
1228,2021-04-10 21:06:25.1150,2021-04-10 21:26:53.9610,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44059,Customer,1970,0
1027,2021-04-10 21:07:32.2920,2021-04-10 21:24:40.2010,3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,42495,Customer,1970,0
2125,2021-04-10 21:08:31.3800,2021-04-10 21:43:56.6950,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,40284,Customer,1970,0
1112,2021-04-10 21:09:29.9470,2021-04-10 21:28:02.3180,3211,Newark Ave,40.72152515,-74.046304543,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44785,Customer,1970,0
1054,2021-04-10 21:09:49.6170,2021-04-10 21:27:24.3220,3211,Newark Ave,40.72152515,-74.046304543,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,40285,Customer,1994,2
723,2021-04-10 21:10:11.9120,2021-04-10 21:22:15.5650,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3202,Newport PATH,40.7272235,-74.03375890000001,44084,Customer,1970,0
549,2021-04-10 21:10:21.9440,2021-04-10 21:19:31.4370,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,54269,Customer,1970,0
1997,2021-04-10 21:10:43.0150,2021-04-10 21:44:00.4410,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,43395,Customer,1970,0
1488,2021-04-10 21:11:54.5730,2021-04-10 21:36:43.0150,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42485,Subscriber,1966,1
1513,2021-04-10 21:11:57.9590,2021-04-10 21:37:11.4440,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,48932,Subscriber,1977,2
564,2021-04-10 21:13:13.2490,2021-04-10 21:22:37.4900,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26976,Customer,1970,0
918,2021-04-10 21:14:14.3740,2021-04-10 21:29:32.7180,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3202,Newport PATH,40.7272235,-74.03375890000001,39839,Customer,1970,0
3822,2021-04-10 21:15:12.8540,2021-04-10 22:18:55.0440,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,40907,Customer,1970,0
192,2021-04-10 21:15:18.9460,2021-04-10 21:18:31.0070,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,54358,Customer,1970,0
388,2021-04-10 21:15:24.9340,2021-04-10 21:21:53.5470,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3203,Hamilton Park,40.727595965999996,-74.044247311,43087,Customer,1970,0
833,2021-04-10 21:15:45.5730,2021-04-10 21:29:39.2850,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3202,Newport PATH,40.7272235,-74.03375890000001,40093,Customer,1970,0
1903,2021-04-10 21:17:16.6150,2021-04-10 21:49:00.5620,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3202,Newport PATH,40.7272235,-74.03375890000001,54266,Customer,1970,0
337,2021-04-10 21:17:44.6100,2021-04-10 21:23:22.5000,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44744,Customer,1970,0
771,2021-04-10 21:20:43.6810,2021-04-10 21:33:35.5250,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3185,City Hall,40.717732500000004,-74.04384499999999,46541,Customer,1970,0
169986,2021-04-10 21:22:21.4950,2021-04-12 20:35:28.2380,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3694,Jackson Square,40.71113,-74.0789,40056,Customer,1970,0
436,2021-04-10 21:23:32.2480,2021-04-10 21:30:49.0190,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,45582,Customer,1970,0
393,2021-04-10 21:24:27.8760,2021-04-10 21:31:01.0520,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,33149,Customer,1970,0
364,2021-04-10 21:24:33.1570,2021-04-10 21:30:37.4960,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,40308,Customer,1970,0
286,2021-04-10 21:24:45.5280,2021-04-10 21:29:32.5080,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,54245,Customer,1970,0
331,2021-04-10 21:26:02.5680,2021-04-10 21:31:33.7500,3203,Hamilton Park,40.727595965999996,-74.044247311,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42363,Subscriber,1991,1
1825,2021-04-10 21:26:26.3900,2021-04-10 21:56:52.0610,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42141,Customer,1970,0
1872,2021-04-10 21:26:37.0930,2021-04-10 21:57:49.5170,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,45822,Customer,1970,0
183,2021-04-10 21:27:10.3960,2021-04-10 21:30:13.5000,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3211,Newark Ave,40.72152515,-74.046304543,38930,Customer,1970,0
297,2021-04-10 21:27:11.4390,2021-04-10 21:32:09.2510,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,43087,Customer,1970,0
203,2021-04-10 21:28:05.6900,2021-04-10 21:31:28.7430,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3186,Grove St PATH,40.71958611647166,-74.0431174635887,27479,Customer,1970,0
1114,2021-04-10 21:28:16.6470,2021-04-10 21:46:51.3290,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,54254,Customer,1970,0
2017,2021-04-10 21:28:43.8250,2021-04-10 22:02:20.8930,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42157,Customer,1970,0
1064,2021-04-10 21:29:00.2820,2021-04-10 21:46:45.0610,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,54257,Customer,1970,0
661,2021-04-10 21:29:23.9420,2021-04-10 21:40:25.4690,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,44364,Customer,1970,0
645,2021-04-10 21:29:40.2970,2021-04-10 21:40:25.6810,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,44911,Customer,1970,0
636,2021-04-10 21:29:49.0860,2021-04-10 21:40:25.8420,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,44059,Customer,1970,0
599,2021-04-10 21:30:09.3410,2021-04-10 21:40:08.6290,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,45340,Customer,1970,0
899,2021-04-10 21:30:30.0360,2021-04-10 21:45:29.3960,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3279,Dixon Mills,40.72163014263835,-74.04996782541275,44576,Customer,1970,0
829,2021-04-10 21:30:37.7660,2021-04-10 21:44:27.4840,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3203,Hamilton Park,40.727595965999996,-74.044247311,40306,Customer,1970,0
1828,2021-04-10 21:34:22.4970,2021-04-10 22:04:50.7360,3201,Dey St,40.737711,-74.066921,3193,Lincoln Park,40.7246050998869,-74.07840594649316,32095,Customer,1970,0
536,2021-04-10 21:35:24.2010,2021-04-10 21:44:20.4710,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3185,City Hall,40.717732500000004,-74.04384499999999,42314,Subscriber,1970,0
626,2021-04-10 21:36:31.2290,2021-04-10 21:46:57.6690,3209,Brunswick St,40.7241765,-74.05065640000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44422,Customer,1970,0
565,2021-04-10 21:36:52.1510,2021-04-10 21:46:17.7210,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3640,Journal Square,40.733670000000004,-74.0625,42371,Customer,1970,0
888,2021-04-10 21:37:31.8710,2021-04-10 21:52:20.6680,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44358,Subscriber,1987,2
859,2021-04-10 21:37:54.4430,2021-04-10 21:52:13.6750,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42249,Customer,1970,0
484,2021-04-10 21:38:52.1990,2021-04-10 21:46:56.6880,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44381,Customer,1970,0
856,2021-04-10 21:39:09.2240,2021-04-10 21:53:25.9290,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,44785,Customer,1970,0
863,2021-04-10 21:39:11.1170,2021-04-10 21:53:35.0490,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,42396,Customer,1970,0
451,2021-04-10 21:39:21.6050,2021-04-10 21:46:52.9620,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42153,Customer,1970,0
676,2021-04-10 21:39:43.1690,2021-04-10 21:50:59.1830,3203,Hamilton Park,40.727595965999996,-74.044247311,3483,Montgomery St,40.71942,-74.05099,26802,Customer,1970,0
665,2021-04-10 21:39:51.6060,2021-04-10 21:50:57.3760,3203,Hamilton Park,40.727595965999996,-74.044247311,3483,Montgomery St,40.71942,-74.05099,43090,Customer,1970,0
2099,2021-04-10 21:40:24.1310,2021-04-10 22:15:24.0790,3639,Harborside,40.71925170000001,-74.034234,3192,Liberty Light Rail,40.711242299999995,-74.0557013,45352,Customer,1970,0
138,2021-04-10 21:41:27.9660,2021-04-10 21:43:46.9220,3213,Van Vorst Park,40.71848892,-74.047726625,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44392,Customer,1970,0
1434,2021-04-10 21:42:31.6700,2021-04-10 22:06:25.7680,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44364,Customer,1970,0
1423,2021-04-10 21:42:39.2760,2021-04-10 22:06:22.4480,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44059,Customer,1970,0
1803,2021-04-10 21:42:41.8200,2021-04-10 22:12:45.4250,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44911,Customer,1970,0
732,2021-04-10 21:43:21.1630,2021-04-10 21:55:33.4450,3211,Newark Ave,40.72152515,-74.046304543,3192,Liberty Light Rail,40.711242299999995,-74.0557013,38930,Customer,1970,0
518,2021-04-10 21:44:14.7220,2021-04-10 21:52:53.0730,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3681,Grand St,40.71517767732029,-74.03768330812454,48740,Customer,1970,0
4706,2021-04-10 21:44:23.0570,2021-04-10 23:02:49.2840,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,44392,Customer,1970,0
195,2021-04-10 21:45:00.1560,2021-04-10 21:48:15.7160,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42495,Customer,1970,0
1360,2021-04-10 21:45:48.3180,2021-04-10 22:08:28.5730,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3639,Harborside,40.71925170000001,-74.034234,45363,Customer,1970,0
611,2021-04-10 21:48:13.8230,2021-04-10 21:58:25.4410,3185,City Hall,40.717732500000004,-74.04384499999999,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42674,Customer,1970,0
1237,2021-04-10 21:50:24.8350,2021-04-10 22:11:02.2060,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3267,Morris Canal,40.7124188237569,-74.03852552175522,44381,Customer,1970,0
